Size, Type, Time
100, "Parallel", 0.005605
100, "Built-in", 0.000012
100, "Sequential", 0.000020
100, "Parallel", 0.004710
100, "Built-in", 0.000011
1000, "Sequential", 0.000126
1000, "Parallel", 0.029388
1000, "Built-in", 0.000245
1000, "Sequential", 0.000198
1000, "Parallel", 0.051978
1000, "Built-in", 0.000191
1000, "Sequential", 0.000150
1000, "Parallel", 0.042012
1000, "Built-in", 0.000211
1000, "Sequential", 0.000141
1000, "Parallel", 0.022914
1000, "Built-in", 0.000236
1000, "Sequential", 0.000191
1000, "Parallel", 0.024242
1000, "Built-in", 0.000419
1000, "Sequential", 0.000147
1000, "Parallel", 0.023231
1000, "Built-in", 0.000250
1000, "Sequential", 0.000135
1000, "Parallel", 0.023410
1000, "Built-in", 0.000195
1000, "Sequential", 0.000149
1000, "Parallel", 0.060749
1000, "Built-in", 0.000272
1000, "Sequential", 0.000123
1000, "Parallel", 0.040347
1000, "Built-in", 0.000218
1000, "Sequential", 0.000117
1000, "Parallel", 0.019057
1000, "Built-in", 0.000195
1000, "Sequential", 0.000120
1000, "Parallel", 0.031211
1000, "Built-in", 0.000192
1000, "Sequential", 0.000131
1000, "Parallel", 0.038411
1000, "Built-in", 0.000207
1000, "Sequential", 0.000117
1000, "Parallel", 0.021105
1000, "Built-in", 0.000245
1000, "Sequential", 0.000147
1000, "Parallel", 0.023750
1000, "Built-in", 0.000220
1000, "Sequential", 0.000121
1000, "Parallel", 0.042924
1000, "Built-in", 0.000209
1000, "Sequential", 0.000124
1000, "Parallel", 0.018702
1000, "Built-in", 0.000242
1000, "Sequential", 0.000114
1000, "Parallel", 0.019811
1000, "Built-in", 0.000191
1000, "Sequential", 0.000116
1000, "Parallel", 0.022005
1000, "Built-in", 0.000241
1000, "Sequential", 0.000113
1000, "Parallel", 0.019580
1000, "Built-in", 0.000212
1000, "Sequential", 0.000134
1000, "Parallel", 0.033086
1000, "Built-in", 0.000539
1000, "Sequential", 0.000116
1000, "Parallel", 0.022494
1000, "Built-in", 0.000231
1000, "Sequential", 0.000130
1000, "Parallel", 0.028158
1000, "Built-in", 0.000187
1000, "Sequential", 0.000162
1000, "Parallel", 0.036297
1000, "Built-in", 0.000236
1000, "Sequential", 0.000112
1000, "Parallel", 0.028036
1000, "Built-in", 0.000218
1000, "Sequential", 0.000114
1000, "Parallel", 0.022439
1000, "Built-in", 0.000234
1000, "Sequential", 0.000114
1000, "Parallel", 0.041980
1000, "Built-in", 0.000221
1000, "Sequential", 0.000146
1000, "Parallel", 0.019675
1000, "Built-in", 0.000188
1000, "Sequential", 0.000126
1000, "Parallel", 0.027153
1000, "Built-in", 0.000222
1000, "Sequential", 0.000119
1000, "Parallel", 0.031287
1000, "Built-in", 0.000189
1000, "Sequential", 0.000117
1000, "Parallel", 0.031041
1000, "Built-in", 0.000246
1000, "Sequential", 0.000125
1000, "Parallel", 0.020019
1000, "Built-in", 0.000188
1000, "Sequential", 0.000149
1000, "Parallel", 0.021301
1000, "Built-in", 0.000274
1000, "Sequential", 0.000150
1000, "Parallel", 0.026974
1000, "Built-in", 0.000201
1000, "Sequential", 0.000126
1000, "Parallel", 0.051541
1000, "Built-in", 0.000348
1000, "Sequential", 0.000131
1000, "Parallel", 0.027604
1000, "Built-in", 0.000266
1000, "Sequential", 0.000139
1000, "Parallel", 0.019605
1000, "Built-in", 0.000256
1000, "Sequential", 0.000485
1000, "Parallel", 0.029849
1000, "Built-in", 0.000193
1000, "Sequential", 0.000118
1000, "Parallel", 0.014605
1000, "Built-in", 0.000226
1000, "Sequential", 0.000116
1000, "Parallel", 0.022407
1000, "Built-in", 0.000186
1000, "Sequential", 0.000125
1000, "Parallel", 0.014679
1000, "Built-in", 0.000260
1000, "Sequential", 0.000142
1000, "Parallel", 0.021019
1000, "Built-in", 0.000191
1000, "Sequential", 0.000138
1000, "Parallel", 0.018322
1000, "Built-in", 0.000194
1000, "Sequential", 0.000151
1000, "Parallel", 0.033593
1000, "Built-in", 0.000190
1000, "Sequential", 0.000129
1000, "Parallel", 0.014350
1000, "Built-in", 0.000207
1000, "Sequential", 0.000116
1000, "Parallel", 0.012722
1000, "Built-in", 0.000197
1000, "Sequential", 0.000115
1000, "Parallel", 0.014940
1000, "Built-in", 0.000187
1000, "Sequential", 0.000114
1000, "Parallel", 0.013755
1000, "Built-in", 0.000188
1000, "Sequential", 0.000119
1000, "Parallel", 0.013484
1000, "Built-in", 0.000180
1000, "Sequential", 0.000367
1000, "Parallel", 0.013358
1000, "Built-in", 0.000196
1000, "Sequential", 0.000155
1000, "Parallel", 0.015244
1000, "Built-in", 0.000229
10000, "Sequential", 0.001669
10000, "Parallel", 0.028680
10000, "Built-in", 0.001846
10000, "Sequential", 0.001627
10000, "Parallel", 0.043908
10000, "Built-in", 0.001753
10000, "Sequential", 0.001866
10000, "Parallel", 0.038851
10000, "Built-in", 0.001639
10000, "Sequential", 0.001803
10000, "Parallel", 0.043466
10000, "Built-in", 0.001757
10000, "Sequential", 0.001745
10000, "Parallel", 0.040765
10000, "Built-in", 0.001625
10000, "Sequential", 0.001605
10000, "Parallel", 0.046109
10000, "Built-in", 0.001566
10000, "Sequential", 0.001932
10000, "Parallel", 0.030294
10000, "Built-in", 0.001771
10000, "Sequential", 0.001868
10000, "Parallel", 0.027659
10000, "Built-in", 0.001767
10000, "Sequential", 0.001757
10000, "Parallel", 0.053490
10000, "Built-in", 0.001810
10000, "Sequential", 0.001841
10000, "Parallel", 0.044230
10000, "Built-in", 0.001744
10000, "Sequential", 0.001676
10000, "Parallel", 0.029303
10000, "Built-in", 0.001853
10000, "Sequential", 0.002162
10000, "Parallel", 0.061459
10000, "Built-in", 0.001806
10000, "Sequential", 0.002404
10000, "Parallel", 0.079643
10000, "Built-in", 0.001548
10000, "Sequential", 0.001840
10000, "Parallel", 0.044072
10000, "Built-in", 0.001563
10000, "Sequential", 0.001834
10000, "Parallel", 0.049069
10000, "Built-in", 0.001706
10000, "Sequential", 0.001625
10000, "Parallel", 0.033517
10000, "Built-in", 0.001626
10000, "Sequential", 0.001846
10000, "Parallel", 0.031045
10000, "Built-in", 0.001510
10000, "Sequential", 0.002016
10000, "Parallel", 0.109539
10000, "Built-in", 0.002345
10000, "Sequential", 0.002072
10000, "Parallel", 0.080111
10000, "Built-in", 0.001626
10000, "Sequential", 0.003214
10000, "Parallel", 0.044179
10000, "Built-in", 0.002547
10000, "Sequential", 0.001616
10000, "Parallel", 0.056760
10000, "Built-in", 0.001727
10000, "Sequential", 0.001605
10000, "Parallel", 0.033460
10000, "Built-in", 0.001583
10000, "Sequential", 0.001765
10000, "Parallel", 0.030590
10000, "Built-in", 0.001799
10000, "Sequential", 0.001824
10000, "Parallel", 0.046289
10000, "Built-in", 0.001721
10000, "Sequential", 0.001574
10000, "Parallel", 0.054801
10000, "Built-in", 0.001825
10000, "Sequential", 0.001629
10000, "Parallel", 0.032256
10000, "Built-in", 0.001698
10000, "Sequential", 0.001970
10000, "Parallel", 0.029792
10000, "Built-in", 0.001762
10000, "Sequential", 0.001642
10000, "Parallel", 0.074059
10000, "Built-in", 0.001651
10000, "Sequential", 0.001626
10000, "Parallel", 0.033972
10000, "Built-in", 0.001529
10000, "Sequential", 0.001804
10000, "Parallel", 0.047701
10000, "Built-in", 0.001872
10000, "Sequential", 0.001664
10000, "Parallel", 0.061430
10000, "Built-in", 0.001534
10000, "Sequential", 0.001876
10000, "Parallel", 0.037399
10000, "Built-in", 0.001763
10000, "Sequential", 0.001627
10000, "Parallel", 0.050280
10000, "Built-in", 0.002310
10000, "Sequential", 0.001874
10000, "Parallel", 0.032336
10000, "Built-in", 0.001603
10000, "Sequential", 0.001767
10000, "Parallel", 0.036476
10000, "Built-in", 0.001560
10000, "Sequential", 0.001791
10000, "Parallel", 0.071434
10000, "Built-in", 0.001793
10000, "Sequential", 0.001687
10000, "Parallel", 0.061239
10000, "Built-in", 0.001585
10000, "Sequential", 0.001792
10000, "Parallel", 0.033414
10000, "Built-in", 0.001812
10000, "Sequential", 0.001619
10000, "Parallel", 0.032962
10000, "Built-in", 0.001683
10000, "Sequential", 0.001814
10000, "Parallel", 0.032218
10000, "Built-in", 0.001542
10000, "Sequential", 0.002049
10000, "Parallel", 0.060279
10000, "Built-in", 0.001753
10000, "Sequential", 0.001571
10000, "Parallel", 0.058031
10000, "Built-in", 0.001601
10000, "Sequential", 0.001580
10000, "Parallel", 0.086616
10000, "Built-in", 0.001565
10000, "Sequential", 0.001909
10000, "Parallel", 0.061779
10000, "Built-in", 0.001600
10000, "Sequential", 0.001667
10000, "Parallel", 0.037381
10000, "Built-in", 0.001908
10000, "Sequential", 0.001644
10000, "Parallel", 0.030505
10000, "Built-in", 0.001534
10000, "Sequential", 0.002015
10000, "Parallel", 0.084053
10000, "Built-in", 0.001603
10000, "Sequential", 0.001575
10000, "Parallel", 0.031495
10000, "Built-in", 0.001568
10000, "Sequential", 0.001600
10000, "Parallel", 0.034712
10000, "Built-in", 0.001655
10000, "Sequential", 0.001573
10000, "Parallel", 0.053649
10000, "Built-in", 0.001683
100000, "Sequential", 0.021300
100000, "Parallel", 0.096348
100000, "Built-in", 0.019417
100000, "Sequential", 0.022366
100000, "Parallel", 0.097293
100000, "Built-in", 0.020221
100000, "Sequential", 0.020541
100000, "Parallel", 0.087489
100000, "Built-in", 0.019629
100000, "Sequential", 0.025662
100000, "Parallel", 0.088236
100000, "Built-in", 0.021291
100000, "Sequential", 0.020458
100000, "Parallel", 0.061537
100000, "Built-in", 0.019970
100000, "Sequential", 0.020204
100000, "Parallel", 0.085901
100000, "Built-in", 0.018895
100000, "Sequential", 0.020913
100000, "Parallel", 0.064233
100000, "Built-in", 0.019222
100000, "Sequential", 0.020569
100000, "Parallel", 0.061347
100000, "Built-in", 0.022102
100000, "Sequential", 0.020394
100000, "Parallel", 0.085923
100000, "Built-in", 0.019332
100000, "Sequential", 0.020279
100000, "Parallel", 0.080889
100000, "Built-in", 0.020135
100000, "Sequential", 0.020734
100000, "Parallel", 0.089196
100000, "Built-in", 0.019422
100000, "Sequential", 0.020872
100000, "Parallel", 0.093555
100000, "Built-in", 0.019697
100000, "Sequential", 0.020526
100000, "Parallel", 0.079698
100000, "Built-in", 0.019040
100000, "Sequential", 0.020395
100000, "Parallel", 0.072845
100000, "Built-in", 0.019552
100000, "Sequential", 0.020339
100000, "Parallel", 0.056220
100000, "Built-in", 0.019265
100000, "Sequential", 0.020310
100000, "Parallel", 0.061123
100000, "Built-in", 0.024168
100000, "Sequential", 0.022917
100000, "Parallel", 0.106959
100000, "Built-in", 0.019462
100000, "Sequential", 0.019606
100000, "Parallel", 0.122239
100000, "Built-in", 0.022586
100000, "Sequential", 0.020165
100000, "Parallel", 0.079903
100000, "Built-in", 0.019538
100000, "Sequential", 0.020039
100000, "Parallel", 0.070995
100000, "Built-in", 0.019776
100000, "Sequential", 0.020010
100000, "Parallel", 0.143521
100000, "Built-in", 0.019417
100000, "Sequential", 0.019759
100000, "Parallel", 0.106525
100000, "Built-in", 0.019738
100000, "Sequential", 0.020884
100000, "Parallel", 0.090389
100000, "Built-in", 0.019544
100000, "Sequential", 0.019907
100000, "Parallel", 0.066011
100000, "Built-in", 0.021167
100000, "Sequential", 0.020362
100000, "Parallel", 0.140166
100000, "Built-in", 0.021491
100000, "Sequential", 0.020901
100000, "Parallel", 0.098461
100000, "Built-in", 0.019568
100000, "Sequential", 0.020216
100000, "Parallel", 0.080096
100000, "Built-in", 0.019871
100000, "Sequential", 0.020473
100000, "Parallel", 0.149327
100000, "Built-in", 0.019830
100000, "Sequential", 0.020068
100000, "Parallel", 0.107519
100000, "Built-in", 0.020620
100000, "Sequential", 0.020976
100000, "Parallel", 0.113502
100000, "Built-in", 0.019644
100000, "Sequential", 0.020610
100000, "Parallel", 0.140126
100000, "Built-in", 0.022222
100000, "Sequential", 0.020178
100000, "Parallel", 0.108825
100000, "Built-in", 0.019593
100000, "Sequential", 0.020040
100000, "Parallel", 0.075468
100000, "Built-in", 0.020108
100000, "Sequential", 0.020003
100000, "Parallel", 0.121383
100000, "Built-in", 0.019383
100000, "Sequential", 0.020188
100000, "Parallel", 0.115657
100000, "Built-in", 0.019024
100000, "Sequential", 0.021061
100000, "Parallel", 0.108571
100000, "Built-in", 0.019329
100000, "Sequential", 0.021512
100000, "Parallel", 0.083787
100000, "Built-in", 0.018968
100000, "Sequential", 0.022225
100000, "Parallel", 0.120779
100000, "Built-in", 0.021086
100000, "Sequential", 0.020251
100000, "Parallel", 0.121163
100000, "Built-in", 0.019272
100000, "Sequential", 0.020652
100000, "Parallel", 0.108934
100000, "Built-in", 0.018917
100000, "Sequential", 0.021791
100000, "Parallel", 0.077592
100000, "Built-in", 0.019506
100000, "Sequential", 0.023096
100000, "Parallel", 0.110802
100000, "Built-in", 0.019200
100000, "Sequential", 0.020232
100000, "Parallel", 0.108479
100000, "Built-in", 0.019320
100000, "Sequential", 0.021734
100000, "Parallel", 0.106367
100000, "Built-in", 0.023005
100000, "Sequential", 0.022861
100000, "Parallel", 0.108941
100000, "Built-in", 0.019481
100000, "Sequential", 0.021495
100000, "Parallel", 0.064887
100000, "Built-in", 0.019868
100000, "Sequential", 0.020036
100000, "Parallel", 0.109104
100000, "Built-in", 0.019668
100000, "Sequential", 0.019610
100000, "Parallel", 0.121754
100000, "Built-in", 0.019666
100000, "Sequential", 0.021218
100000, "Parallel", 0.151619
100000, "Built-in", 0.021387
100000, "Sequential", 0.020759
100000, "Parallel", 0.080026
100000, "Built-in", 0.019072
1000000, "Sequential", 0.248103
1000000, "Parallel", 0.336533
1000000, "Built-in", 0.233147
1000000, "Sequential", 0.244236
1000000, "Parallel", 0.337447
1000000, "Built-in", 0.253952
1000000, "Sequential", 0.237212
1000000, "Parallel", 0.347912
1000000, "Built-in", 0.233957
1000000, "Sequential", 0.428869
1000000, "Parallel", 0.407599
1000000, "Built-in", 0.253977
1000000, "Sequential", 0.234809
1000000, "Parallel", 0.414621
1000000, "Built-in", 0.281630
1000000, "Sequential", 0.331540
1000000, "Parallel", 0.346724
1000000, "Built-in", 0.232784
1000000, "Sequential", 0.246594
1000000, "Parallel", 0.385436
1000000, "Built-in", 0.237405
1000000, "Sequential", 0.242159
1000000, "Parallel", 0.330005
1000000, "Built-in", 0.243509
1000000, "Sequential", 0.349525
1000000, "Parallel", 0.347702
1000000, "Built-in", 0.322705
1000000, "Sequential", 0.245590
1000000, "Parallel", 0.313788
1000000, "Built-in", 0.240677
1000000, "Sequential", 0.256277
1000000, "Parallel", 0.315114
1000000, "Built-in", 0.246008
1000000, "Sequential", 0.244229
1000000, "Parallel", 0.343545
1000000, "Built-in", 0.236738
1000000, "Sequential", 0.263256
1000000, "Parallel", 0.321781
1000000, "Built-in", 0.235303
1000000, "Sequential", 0.252493
1000000, "Parallel", 0.411953
1000000, "Built-in", 0.234901
1000000, "Sequential", 0.260222
1000000, "Parallel", 0.351948
1000000, "Built-in", 0.253011
1000000, "Sequential", 0.254686
1000000, "Parallel", 0.306634
1000000, "Built-in", 0.231190
1000000, "Sequential", 0.246414
1000000, "Parallel", 0.353735
1000000, "Built-in", 0.273761
1000000, "Sequential", 0.255013
1000000, "Parallel", 0.342737
1000000, "Built-in", 0.240110
1000000, "Sequential", 0.247328
1000000, "Parallel", 0.357416
1000000, "Built-in", 0.245846
1000000, "Sequential", 0.257376
1000000, "Parallel", 0.347224
1000000, "Built-in", 0.240700
1000000, "Sequential", 0.247683
1000000, "Parallel", 0.337741
1000000, "Built-in", 0.252364
1000000, "Sequential", 0.241025
1000000, "Parallel", 0.373526
1000000, "Built-in", 0.251378
1000000, "Sequential", 0.263263
1000000, "Parallel", 0.319184
1000000, "Built-in", 0.250725
1000000, "Sequential", 0.250359
1000000, "Parallel", 0.339725
1000000, "Built-in", 0.246924
1000000, "Sequential", 0.251316
1000000, "Parallel", 0.360255
1000000, "Built-in", 0.250554
1000000, "Sequential", 0.263419
1000000, "Parallel", 0.415182
1000000, "Built-in", 0.312186
1000000, "Sequential", 0.248661
1000000, "Parallel", 0.364207
1000000, "Built-in", 0.251860
1000000, "Sequential", 0.263476
1000000, "Parallel", 0.423197
1000000, "Built-in", 0.253315
1000000, "Sequential", 0.242817
1000000, "Parallel", 0.312394
1000000, "Built-in", 0.237381
1000000, "Sequential", 0.244012
1000000, "Parallel", 0.302872
1000000, "Built-in", 0.234429
1000000, "Sequential", 0.245107
1000000, "Parallel", 0.327394
1000000, "Built-in", 0.232957
1000000, "Sequential", 0.248489
1000000, "Parallel", 0.337093
1000000, "Built-in", 0.232028
1000000, "Sequential", 0.243782
1000000, "Parallel", 0.365683
1000000, "Built-in", 0.235819
1000000, "Sequential", 0.248148
1000000, "Parallel", 0.426791
1000000, "Built-in", 0.237559
1000000, "Sequential", 0.245770
1000000, "Parallel", 0.348817
1000000, "Built-in", 0.244364
1000000, "Sequential", 0.243588
1000000, "Parallel", 0.323428
1000000, "Built-in", 0.235774
1000000, "Sequential", 0.247055
1000000, "Parallel", 0.307836
1000000, "Built-in", 0.238143
1000000, "Sequential", 0.243601
1000000, "Parallel", 0.330978
1000000, "Built-in", 0.239405
1000000, "Sequential", 0.244568
1000000, "Parallel", 0.344879
1000000, "Built-in", 0.243757
1000000, "Sequential", 0.256208
1000000, "Parallel", 0.399872
1000000, "Built-in", 0.232564
1000000, "Sequential", 0.243051
1000000, "Parallel", 0.367475
1000000, "Built-in", 0.238826
1000000, "Sequential", 0.248917
1000000, "Parallel", 0.343705
1000000, "Built-in", 0.235543
1000000, "Sequential", 0.240107
1000000, "Parallel", 0.372396
1000000, "Built-in", 0.244779
1000000, "Sequential", 0.239485
1000000, "Parallel", 0.327138
1000000, "Built-in", 0.234291
1000000, "Sequential", 0.250675
1000000, "Parallel", 0.347645
1000000, "Built-in", 0.252284
1000000, "Sequential", 0.253118
1000000, "Parallel", 0.339697
1000000, "Built-in", 0.236890
1000000, "Sequential", 0.244396
1000000, "Parallel", 0.336961
1000000, "Built-in", 0.244925
1000000, "Sequential", 0.263120
1000000, "Parallel", 0.347577
1000000, "Built-in", 0.251435
1000000, "Sequential", 0.242713
1000000, "Parallel", 0.319795
1000000, "Built-in", 0.261511
1000000, "Sequential", 0.242439
1000000, "Parallel", 0.379618
1000000, "Built-in", 0.237491
10000000, "Sequential", 2.877743
10000000, "Parallel", 3.037801
10000000, "Built-in", 2.850493
10000000, "Sequential", 2.889528
10000000, "Parallel", 3.055556
10000000, "Built-in", 2.822111
10000000, "Sequential", 2.889898
10000000, "Parallel", 3.024412
10000000, "Built-in", 2.971346
10000000, "Sequential", 2.894914
10000000, "Parallel", 3.034233
10000000, "Built-in", 2.842296
10000000, "Sequential", 2.852614
10000000, "Parallel", 3.003327
10000000, "Built-in", 2.808889
10000000, "Sequential", 2.896971
10000000, "Parallel", 2.943627
10000000, "Built-in", 2.863335
10000000, "Sequential", 2.806030
10000000, "Parallel", 2.965394
10000000, "Built-in", 2.818068
10000000, "Sequential", 2.838614
10000000, "Parallel", 3.029496
10000000, "Built-in", 2.856477
10000000, "Sequential", 2.801167
10000000, "Parallel", 2.976957
10000000, "Built-in", 2.841341
10000000, "Sequential", 2.891420
10000000, "Parallel", 2.979715
10000000, "Built-in", 2.872556
10000000, "Sequential", 2.845455
10000000, "Parallel", 2.978967
10000000, "Built-in", 2.810308
10000000, "Sequential", 2.875118
10000000, "Parallel", 2.912460
10000000, "Built-in", 2.968485
10000000, "Sequential", 2.817460
10000000, "Parallel", 2.973883
10000000, "Built-in", 2.826032
10000000, "Sequential", 2.832157
10000000, "Parallel", 3.072593
10000000, "Built-in", 2.818051
10000000, "Sequential", 2.830434
10000000, "Parallel", 2.945814
10000000, "Built-in", 2.796256
10000000, "Sequential", 2.901381
10000000, "Parallel", 2.959844
10000000, "Built-in", 2.848090
10000000, "Sequential", 2.833635
10000000, "Parallel", 3.001090
10000000, "Built-in", 2.865794
10000000, "Sequential", 2.779365
10000000, "Parallel", 2.945671
10000000, "Built-in", 2.831505
10000000, "Sequential", 2.871640
10000000, "Parallel", 3.012933
10000000, "Built-in", 2.803623
10000000, "Sequential", 2.898156
10000000, "Parallel", 2.967663
10000000, "Built-in", 2.788274
10000000, "Sequential", 2.858466
10000000, "Parallel", 2.926217
10000000, "Built-in", 2.820288
10000000, "Sequential", 2.828062
10000000, "Parallel", 2.933923
10000000, "Built-in", 2.826319
10000000, "Sequential", 2.824760
10000000, "Parallel", 2.958253
10000000, "Built-in", 2.822858
10000000, "Sequential", 2.962867
10000000, "Parallel", 2.934255
10000000, "Built-in", 2.795756
10000000, "Sequential", 2.938536
10000000, "Parallel", 3.008035
10000000, "Built-in", 2.857783
10000000, "Sequential", 2.805223
10000000, "Parallel", 2.915366
10000000, "Built-in", 2.831992
10000000, "Sequential", 2.778941
10000000, "Parallel", 2.920925
10000000, "Built-in", 2.840392
10000000, "Sequential", 2.790986
10000000, "Parallel", 2.919224
10000000, "Built-in", 2.824785
10000000, "Sequential", 2.850415
10000000, "Parallel", 2.905162
10000000, "Built-in", 2.857944
10000000, "Sequential", 2.814964
10000000, "Parallel", 3.609168
10000000, "Built-in", 6.224922
10000000, "Sequential", 6.076596
10000000, "Parallel", 6.272207
10000000, "Built-in", 6.018180
10000000, "Sequential", 5.935806
10000000, "Parallel", 6.226875
10000000, "Built-in", 6.085443
10000000, "Sequential", 6.035176
10000000, "Parallel", 6.143610
10000000, "Built-in", 6.032144
10000000, "Sequential", 5.950830
10000000, "Parallel", 6.134938
10000000, "Built-in", 4.792191
10000000, "Sequential", 3.460521
10000000, "Parallel", 3.869591
10000000, "Built-in", 3.600068
10000000, "Sequential", 3.922922
10000000, "Parallel", 3.873547
10000000, "Built-in", 3.612727
10000000, "Sequential", 3.521757
10000000, "Parallel", 3.706782
10000000, "Built-in", 3.551804
10000000, "Sequential", 3.678860
10000000, "Parallel", 3.735682
10000000, "Built-in", 3.982745
10000000, "Sequential", 3.547754
10000000, "Parallel", 3.757973
10000000, "Built-in", 3.727759
10000000, "Sequential", 3.602313
10000000, "Parallel", 3.751575
10000000, "Built-in", 3.603733
10000000, "Sequential", 3.575629
10000000, "Parallel", 3.745197
10000000, "Built-in", 3.575823
10000000, "Sequential", 3.625618
10000000, "Parallel", 3.869452
10000000, "Built-in", 3.610107
10000000, "Sequential", 3.460525
10000000, "Parallel", 3.806965
10000000, "Built-in", 3.912240
10000000, "Sequential", 3.546692
10000000, "Parallel", 3.552859
10000000, "Built-in", 3.455219
10000000, "Sequential", 3.476073
10000000, "Parallel", 3.598761
10000000, "Built-in", 3.464987
10000000, "Sequential", 3.419588
10000000, "Parallel", 3.579127
10000000, "Built-in", 3.425126
10000000, "Sequential", 3.460459
10000000, "Parallel", 3.500477
10000000, "Built-in", 3.429923
10000000, "Sequential", 3.339336
10000000, "Parallel", 3.585109
10000000, "Built-in", 3.327955
10000000, "Sequential", 3.644765
10000000, "Parallel", 3.725778
10000000, "Built-in", 3.579490
10000000, "Sequential", 3.564839
10000000, "Parallel", 3.607579
10000000, "Built-in", 3.579297
