Size, Type, Time
10000, "Parallel", 0.072175
10000, "Built-in", 0.001905
10000, "Sequential", 0.001626
10000, "Parallel", 0.097922
10000, "Built-in", 0.001581
10000, "Sequential", 0.001537
10000, "Parallel", 0.060468
10000, "Built-in", 0.001642
10000, "Sequential", 0.001730
10000, "Parallel", 0.065112
10000, "Built-in", 0.001547
10000, "Sequential", 0.001582
10000, "Parallel", 0.084066
10000, "Built-in", 0.001997
10000, "Sequential", 0.001621
10000, "Parallel", 0.045694
10000, "Built-in", 0.001843
10000, "Sequential", 0.001601
10000, "Parallel", 0.050647
10000, "Built-in", 0.002760
10000, "Sequential", 0.001958
10000, "Parallel", 0.110652
10000, "Built-in", 0.005939
10000, "Sequential", 0.005612
10000, "Parallel", 0.077918
10000, "Built-in", 0.001762
10000, "Sequential", 0.001588
10000, "Parallel", 0.064444
10000, "Built-in", 0.001703
10000, "Sequential", 0.001775
10000, "Parallel", 0.052361
10000, "Built-in", 0.001945
10000, "Sequential", 0.001606
10000, "Parallel", 0.058128
10000, "Built-in", 0.001525
10000, "Sequential", 0.001754
10000, "Parallel", 0.036427
10000, "Built-in", 0.001771
10000, "Sequential", 0.001593
10000, "Parallel", 0.088066
10000, "Built-in", 0.001593
10000, "Sequential", 0.001830
10000, "Parallel", 0.077655
10000, "Built-in", 0.001673
10000, "Sequential", 0.001683
10000, "Parallel", 0.050974
10000, "Built-in", 0.001552
10000, "Sequential", 0.001895
10000, "Parallel", 0.059856
10000, "Built-in", 0.001563
10000, "Sequential", 0.001562
10000, "Parallel", 0.025013
10000, "Built-in", 0.001828
10000, "Sequential", 0.001892
10000, "Parallel", 0.045572
10000, "Built-in", 0.001550
10000, "Sequential", 0.001553
10000, "Parallel", 0.041387
10000, "Built-in", 0.001578
10000, "Sequential", 0.001813
10000, "Parallel", 0.030085
10000, "Built-in", 0.001705
10000, "Sequential", 0.001560
10000, "Parallel", 0.039370
10000, "Built-in", 0.001680
10000, "Sequential", 0.001675
10000, "Parallel", 0.048527
10000, "Built-in", 0.001662
10000, "Sequential", 0.002320
10000, "Parallel", 0.029475
10000, "Built-in", 0.002044
10000, "Sequential", 0.001925
10000, "Parallel", 0.026031
10000, "Built-in", 0.001844
10000, "Sequential", 0.001856
10000, "Parallel", 0.040791
10000, "Built-in", 0.001570
10000, "Sequential", 0.001692
10000, "Parallel", 0.055152
10000, "Built-in", 0.001830
10000, "Sequential", 0.001702
10000, "Parallel", 0.032813
10000, "Built-in", 0.001549
10000, "Sequential", 0.001878
10000, "Parallel", 0.041365
10000, "Built-in", 0.001701
10000, "Sequential", 0.006297
10000, "Parallel", 0.056005
10000, "Built-in", 0.001631
10000, "Sequential", 0.005821
10000, "Parallel", 0.045224
10000, "Built-in", 0.005858
10000, "Sequential", 0.001561
10000, "Parallel", 0.099201
10000, "Built-in", 0.001529
10000, "Sequential", 0.001601
10000, "Parallel", 0.029546
10000, "Built-in", 0.001921
10000, "Sequential", 0.001807
10000, "Parallel", 0.063385
10000, "Built-in", 0.001544
10000, "Sequential", 0.001506
10000, "Parallel", 0.199007
10000, "Built-in", 0.001538
10000, "Sequential", 0.001678
10000, "Parallel", 0.077203
10000, "Built-in", 0.001697
10000, "Sequential", 0.001700
10000, "Parallel", 0.041751
10000, "Built-in", 0.001524
10000, "Sequential", 0.001542
10000, "Parallel", 0.050717
10000, "Built-in", 0.001563
10000, "Sequential", 0.001539
10000, "Parallel", 0.061496
10000, "Built-in", 0.001714
10000, "Sequential", 0.001603
10000, "Parallel", 0.041102
10000, "Built-in", 0.001674
10000, "Sequential", 0.001763
10000, "Parallel", 0.035969
10000, "Built-in", 0.001567
100000, "Sequential", 0.021108
100000, "Parallel", 0.092997
100000, "Built-in", 0.019659
100000, "Sequential", 0.020517
100000, "Parallel", 0.090862
100000, "Built-in", 0.019194
100000, "Sequential", 0.021236
100000, "Parallel", 0.125086
100000, "Built-in", 0.039499
100000, "Sequential", 0.042264
100000, "Parallel", 0.079004
100000, "Built-in", 0.020194
100000, "Sequential", 0.021291
100000, "Parallel", 0.151911
100000, "Built-in", 0.043781
100000, "Sequential", 0.039948
100000, "Parallel", 0.095239
100000, "Built-in", 0.020600
100000, "Sequential", 0.020645
100000, "Parallel", 0.068825
100000, "Built-in", 0.019421
100000, "Sequential", 0.020570
100000, "Parallel", 0.135806
100000, "Built-in", 0.018928
100000, "Sequential", 0.023154
100000, "Parallel", 0.092834
100000, "Built-in", 0.019498
100000, "Sequential", 0.019527
100000, "Parallel", 0.235343
100000, "Built-in", 0.045408
100000, "Sequential", 0.021942
100000, "Parallel", 0.089534
100000, "Built-in", 0.019199
100000, "Sequential", 0.020487
100000, "Parallel", 0.241710
100000, "Built-in", 0.019867
100000, "Sequential", 0.020416
100000, "Parallel", 0.118632
100000, "Built-in", 0.021392
100000, "Sequential", 0.019875
100000, "Parallel", 0.092077
100000, "Built-in", 0.023408
100000, "Sequential", 0.024602
100000, "Parallel", 0.073058
100000, "Built-in", 0.018890
100000, "Sequential", 0.021105
100000, "Parallel", 0.073350
100000, "Built-in", 0.019991
100000, "Sequential", 0.031026
100000, "Parallel", 0.217849
100000, "Built-in", 0.020192
100000, "Sequential", 0.020618
100000, "Parallel", 0.091957
100000, "Built-in", 0.018970
100000, "Sequential", 0.041865
100000, "Parallel", 0.182392
100000, "Built-in", 0.019591
100000, "Sequential", 0.021376
100000, "Parallel", 0.140613
100000, "Built-in", 0.019801
100000, "Sequential", 0.020370
100000, "Parallel", 0.118264
100000, "Built-in", 0.019451
100000, "Sequential", 0.020276
100000, "Parallel", 0.104448
100000, "Built-in", 0.018996
100000, "Sequential", 0.020661
100000, "Parallel", 0.176586
100000, "Built-in", 0.037756
100000, "Sequential", 0.027033
100000, "Parallel", 0.076262
100000, "Built-in", 0.020405
100000, "Sequential", 0.020511
100000, "Parallel", 0.153886
100000, "Built-in", 0.037810
100000, "Sequential", 0.042439
100000, "Parallel", 0.095824
100000, "Built-in", 0.019816
100000, "Sequential", 0.020044
100000, "Parallel", 0.110002
100000, "Built-in", 0.019212
100000, "Sequential", 0.020497
100000, "Parallel", 0.092233
100000, "Built-in", 0.019457
100000, "Sequential", 0.019621
100000, "Parallel", 0.087639
100000, "Built-in", 0.020624
100000, "Sequential", 0.020231
100000, "Parallel", 0.123478
100000, "Built-in", 0.042383
100000, "Sequential", 0.039947
100000, "Parallel", 0.148120
100000, "Built-in", 0.019595
100000, "Sequential", 0.021095
100000, "Parallel", 0.091358
100000, "Built-in", 0.038227
100000, "Sequential", 0.048851
100000, "Parallel", 0.190560
100000, "Built-in", 0.021851
100000, "Sequential", 0.019793
100000, "Parallel", 0.124749
100000, "Built-in", 0.020449
100000, "Sequential", 0.020877
100000, "Parallel", 0.103402
100000, "Built-in", 0.019901
100000, "Sequential", 0.021249
100000, "Parallel", 0.170615
100000, "Built-in", 0.041958
100000, "Sequential", 0.039128
100000, "Parallel", 0.103695
100000, "Built-in", 0.019990
100000, "Sequential", 0.019939
100000, "Parallel", 0.199391
100000, "Built-in", 0.036590
100000, "Sequential", 0.020773
100000, "Parallel", 0.065902
100000, "Built-in", 0.019184
100000, "Sequential", 0.020429
100000, "Parallel", 0.121445
100000, "Built-in", 0.019198
100000, "Sequential", 0.021789
100000, "Parallel", 0.137428
100000, "Built-in", 0.019822
100000, "Sequential", 0.019588
100000, "Parallel", 0.086920
100000, "Built-in", 0.020226
100000, "Sequential", 0.026527
100000, "Parallel", 0.175300
100000, "Built-in", 0.030051
100000, "Sequential", 0.021524
100000, "Parallel", 0.089723
100000, "Built-in", 0.021993
100000, "Sequential", 0.020206
100000, "Parallel", 0.205353
100000, "Built-in", 0.027879
100000, "Sequential", 0.020808
100000, "Parallel", 0.124201
100000, "Built-in", 0.020639
100000, "Sequential", 0.020375
100000, "Parallel", 0.090207
100000, "Built-in", 0.019166
100000, "Sequential", 0.029510
100000, "Parallel", 0.059457
100000, "Built-in", 0.019540
100000, "Sequential", 0.020314
100000, "Parallel", 0.105905
100000, "Built-in", 0.020330
100000, "Sequential", 0.020206
100000, "Parallel", 0.195837
100000, "Built-in", 0.020283
1000000, "Sequential", 0.308825
1000000, "Parallel", 0.334457
1000000, "Built-in", 0.253398
1000000, "Sequential", 0.342948
1000000, "Parallel", 0.452758
1000000, "Built-in", 0.260271
1000000, "Sequential", 0.336473
1000000, "Parallel", 0.427143
1000000, "Built-in", 0.235832
1000000, "Sequential", 0.247312
1000000, "Parallel", 0.430146
1000000, "Built-in", 0.329282
1000000, "Sequential", 0.242640
1000000, "Parallel", 0.426532
1000000, "Built-in", 0.311481
1000000, "Sequential", 0.281816
1000000, "Parallel", 0.328301
1000000, "Built-in", 0.335349
1000000, "Sequential", 0.342683
1000000, "Parallel", 0.310027
1000000, "Built-in", 0.248377
1000000, "Sequential", 0.341870
1000000, "Parallel", 0.426051
1000000, "Built-in", 0.264694
1000000, "Sequential", 0.364106
1000000, "Parallel", 0.445516
1000000, "Built-in", 0.246688
1000000, "Sequential", 0.249276
1000000, "Parallel", 0.468283
1000000, "Built-in", 0.275345
1000000, "Sequential", 0.240571
1000000, "Parallel", 0.423981
1000000, "Built-in", 0.335829
1000000, "Sequential", 0.242509
1000000, "Parallel", 0.354051
1000000, "Built-in", 0.322758
1000000, "Sequential", 0.347576
1000000, "Parallel", 0.356042
1000000, "Built-in", 0.339536
1000000, "Sequential", 0.322287
1000000, "Parallel", 0.315598
1000000, "Built-in", 0.241493
1000000, "Sequential", 0.335551
1000000, "Parallel", 0.428912
1000000, "Built-in", 0.236282
1000000, "Sequential", 0.302746
1000000, "Parallel", 0.473203
1000000, "Built-in", 0.235490
1000000, "Sequential", 0.245334
1000000, "Parallel", 0.552827
1000000, "Built-in", 0.304597
1000000, "Sequential", 0.244965
1000000, "Parallel", 0.433524
1000000, "Built-in", 0.334685
1000000, "Sequential", 0.244860
1000000, "Parallel", 0.314604
1000000, "Built-in", 0.332332
1000000, "Sequential", 0.342858
1000000, "Parallel", 0.326349
1000000, "Built-in", 0.297383
1000000, "Sequential", 0.279552
1000000, "Parallel", 0.439346
1000000, "Built-in", 0.233270
1000000, "Sequential", 0.341978
1000000, "Parallel", 0.480839
1000000, "Built-in", 0.238055
1000000, "Sequential", 0.308427
1000000, "Parallel", 0.424304
1000000, "Built-in", 0.254760
1000000, "Sequential", 0.258773
1000000, "Parallel", 0.454219
1000000, "Built-in", 0.342241
1000000, "Sequential", 0.266547
1000000, "Parallel", 0.414965
1000000, "Built-in", 0.312392
1000000, "Sequential", 0.273069
1000000, "Parallel", 0.302281
1000000, "Built-in", 0.358771
1000000, "Sequential", 0.394329
1000000, "Parallel", 0.308120
1000000, "Built-in", 0.341345
1000000, "Sequential", 0.290912
1000000, "Parallel", 0.348229
1000000, "Built-in", 0.240491
1000000, "Sequential", 0.442579
1000000, "Parallel", 0.503909
1000000, "Built-in", 0.246263
1000000, "Sequential", 0.339576
1000000, "Parallel", 0.426873
1000000, "Built-in", 0.240290
1000000, "Sequential", 0.247515
1000000, "Parallel", 0.400306
1000000, "Built-in", 0.342503
1000000, "Sequential", 0.241221
1000000, "Parallel", 0.387816
1000000, "Built-in", 0.291421
1000000, "Sequential", 0.303155
1000000, "Parallel", 0.338262
1000000, "Built-in", 0.332352
1000000, "Sequential", 0.343845
1000000, "Parallel", 0.333305
1000000, "Built-in", 0.284399
1000000, "Sequential", 0.313354
1000000, "Parallel", 0.394331
1000000, "Built-in", 0.234398
1000000, "Sequential", 0.337251
1000000, "Parallel", 0.430687
1000000, "Built-in", 0.266613
1000000, "Sequential", 0.292845
1000000, "Parallel", 0.452658
1000000, "Built-in", 0.258979
1000000, "Sequential", 0.235586
1000000, "Parallel", 0.401837
1000000, "Built-in", 0.351596
1000000, "Sequential", 0.244082
1000000, "Parallel", 0.378642
1000000, "Built-in", 0.302948
1000000, "Sequential", 0.345020
1000000, "Parallel", 0.330870
1000000, "Built-in", 0.362029
1000000, "Sequential", 0.338481
1000000, "Parallel", 0.339742
1000000, "Built-in", 0.286477
1000000, "Sequential", 0.305171
1000000, "Parallel", 0.412627
1000000, "Built-in", 0.233864
1000000, "Sequential", 0.328944
1000000, "Parallel", 0.426021
1000000, "Built-in", 0.237658
1000000, "Sequential", 0.256045
1000000, "Parallel", 0.437824
1000000, "Built-in", 0.365882
1000000, "Sequential", 0.243161
1000000, "Parallel", 0.424195
1000000, "Built-in", 0.295173
1000000, "Sequential", 0.267405
1000000, "Parallel", 0.335221
1000000, "Built-in", 0.364922
1000000, "Sequential", 0.338980
1000000, "Parallel", 0.315752
1000000, "Built-in", 0.278260
1000000, "Sequential", 0.277500
1000000, "Parallel", 0.446648
1000000, "Built-in", 0.244358
1000000, "Sequential", 0.340664
1000000, "Parallel", 0.423622
1000000, "Built-in", 0.230249
1000000, "Sequential", 0.275960
1000000, "Parallel", 0.439809
1000000, "Built-in", 0.277525
10000000, "Sequential", 3.480966
10000000, "Parallel", 3.619518
10000000, "Built-in", 3.441975
10000000, "Sequential", 3.507857
10000000, "Parallel", 3.589484
10000000, "Built-in", 3.413667
10000000, "Sequential", 3.408697
10000000, "Parallel", 3.705179
10000000, "Built-in", 3.468284
10000000, "Sequential", 3.613414
10000000, "Parallel", 3.810516
10000000, "Built-in", 3.456889
10000000, "Sequential", 3.557416
10000000, "Parallel", 3.600627
10000000, "Built-in", 3.432190
10000000, "Sequential", 3.455001
10000000, "Parallel", 3.674188
10000000, "Built-in", 3.441573
10000000, "Sequential", 3.446141
10000000, "Parallel", 3.558524
10000000, "Built-in", 3.447451
10000000, "Sequential", 3.442737
10000000, "Parallel", 3.547956
10000000, "Built-in", 3.467607
10000000, "Sequential", 3.531497
10000000, "Parallel", 3.809710
10000000, "Built-in", 3.707145
10000000, "Sequential", 3.403906
10000000, "Parallel", 3.646880
10000000, "Built-in", 3.558972
10000000, "Sequential", 3.497684
10000000, "Parallel", 3.663151
10000000, "Built-in", 3.426096
10000000, "Sequential", 3.461148
10000000, "Parallel", 3.593885
10000000, "Built-in", 3.401411
10000000, "Sequential", 3.445221
10000000, "Parallel", 3.581172
10000000, "Built-in", 3.446433
10000000, "Sequential", 3.439444
10000000, "Parallel", 3.577383
10000000, "Built-in", 3.370080
10000000, "Sequential", 3.562878
10000000, "Parallel", 4.035835
10000000, "Built-in", 3.467288
10000000, "Sequential", 3.487410
10000000, "Parallel", 3.504519
10000000, "Built-in", 3.321071
10000000, "Sequential", 3.302871
10000000, "Parallel", 3.540399
10000000, "Built-in", 3.429577
10000000, "Sequential", 3.409584
10000000, "Parallel", 3.589319
10000000, "Built-in", 3.299058
10000000, "Sequential", 3.490773
10000000, "Parallel", 3.565612
10000000, "Built-in", 3.338141
10000000, "Sequential", 3.355661
10000000, "Parallel", 3.505892
10000000, "Built-in", 3.573844
10000000, "Sequential", 3.657552
10000000, "Parallel", 3.632341
10000000, "Built-in", 3.408510
10000000, "Sequential", 3.497247
10000000, "Parallel", 3.535860
10000000, "Built-in", 3.342726
10000000, "Sequential", 3.313774
10000000, "Parallel", 3.658486
10000000, "Built-in", 3.315701
10000000, "Sequential", 3.453903
10000000, "Parallel", 3.609179
10000000, "Built-in", 3.332964
10000000, "Sequential", 3.415837
10000000, "Parallel", 3.657908
10000000, "Built-in", 3.396140
10000000, "Sequential", 3.420122
10000000, "Parallel", 3.785423
10000000, "Built-in", 3.412549
10000000, "Sequential", 3.445509
10000000, "Parallel", 3.589534
10000000, "Built-in", 3.451584
10000000, "Sequential", 3.490138
10000000, "Parallel", 3.526853
10000000, "Built-in", 3.421811
10000000, "Sequential", 3.469999
10000000, "Parallel", 3.545235
10000000, "Built-in", 3.417031
10000000, "Sequential", 3.442311
10000000, "Parallel", 3.636605
10000000, "Built-in", 3.375670
10000000, "Sequential", 3.429682
10000000, "Parallel", 3.557225
10000000, "Built-in", 3.311166
10000000, "Sequential", 3.555021
10000000, "Parallel", 3.489506
10000000, "Built-in", 3.326333
10000000, "Sequential", 3.370390
10000000, "Parallel", 3.583175
10000000, "Built-in", 3.459954
10000000, "Sequential", 3.384058
10000000, "Parallel", 3.551097
10000000, "Built-in", 3.435701
10000000, "Sequential", 3.392423
10000000, "Parallel", 3.465895
10000000, "Built-in", 3.395399
10000000, "Sequential", 3.324425
10000000, "Parallel", 3.545958
10000000, "Built-in", 3.491450
10000000, "Sequential", 3.405266
10000000, "Parallel", 3.577685
10000000, "Built-in", 3.656229
10000000, "Sequential", 3.366519
10000000, "Parallel", 3.529434
10000000, "Built-in", 3.417326
10000000, "Sequential", 3.422536
10000000, "Parallel", 3.576367
10000000, "Built-in", 3.437109
10000000, "Sequential", 3.426396
10000000, "Parallel", 3.649848
10000000, "Built-in", 3.435559
10000000, "Sequential", 3.406865
10000000, "Parallel", 3.648492
10000000, "Built-in", 3.466288
10000000, "Sequential", 3.470571
10000000, "Parallel", 3.488083
10000000, "Built-in", 3.321604
10000000, "Sequential", 3.315928
10000000, "Parallel", 3.858811
10000000, "Built-in", 3.446951
10000000, "Sequential", 3.364552
10000000, "Parallel", 3.496794
10000000, "Built-in", 3.313842
10000000, "Sequential", 3.393168
10000000, "Parallel", 3.599080
10000000, "Built-in", 3.388952
10000000, "Sequential", 3.455162
10000000, "Parallel", 3.562152
10000000, "Built-in", 3.318285
10000000, "Sequential", 3.358450
10000000, "Parallel", 3.674904
10000000, "Built-in", 3.347636
10000000, "Sequential", 3.311596
10000000, "Parallel", 3.568542
10000000, "Built-in", 3.707271
10000000, "Sequential", 3.318576
10000000, "Parallel", 3.565599
10000000, "Built-in", 3.451775
10000000, "Sequential", 3.438148
10000000, "Parallel", 3.574295
10000000, "Built-in", 3.452005
