Size, Type, Time
100, "Parallel", 0.015655
100, "Built-in", 0.000013
100, "Sequential", 0.000012
100, "Parallel", 0.035267
100, "Built-in", 0.000017
100, "Sequential", 0.000013
100, "Parallel", 0.084094
100, "Built-in", 0.000017
100, "Sequential", 0.000010
100, "Parallel", 0.023632
100, "Built-in", 0.000019
100, "Sequential", 0.000010
100, "Parallel", 0.026804
100, "Built-in", 0.000019
100, "Sequential", 0.000009
100, "Parallel", 0.018746
100, "Built-in", 0.000048
100, "Sequential", 0.000009
100, "Parallel", 0.027351
100, "Built-in", 0.000016
100, "Sequential", 0.000009
100, "Parallel", 0.052130
100, "Built-in", 0.000015
100, "Sequential", 0.000009
100, "Parallel", 0.033091
100, "Built-in", 0.000015
100, "Sequential", 0.000014
100, "Parallel", 0.049053
100, "Built-in", 0.000025
100, "Sequential", 0.000077
100, "Parallel", 0.018067
100, "Built-in", 0.000013
100, "Sequential", 0.000009
100, "Parallel", 0.040592
100, "Built-in", 0.000014
1000, "Sequential", 0.000119
1000, "Parallel", 0.172862
1000, "Built-in", 0.000312
1000, "Sequential", 0.000141
1000, "Parallel", 0.360599
1000, "Built-in", 0.000426
1000, "Sequential", 0.000149
1000, "Parallel", 0.199002
1000, "Built-in", 0.000189
1000, "Sequential", 0.000121
1000, "Parallel", 0.154212
1000, "Built-in", 0.000305
1000, "Sequential", 0.000186
1000, "Parallel", 0.169155
1000, "Built-in", 0.000429
1000, "Sequential", 0.000123
1000, "Parallel", 0.093102
1000, "Built-in", 0.000192
1000, "Sequential", 0.000156
1000, "Parallel", 0.101465
1000, "Built-in", 0.000191
1000, "Sequential", 0.004839
1000, "Parallel", 0.143780
1000, "Built-in", 0.000486
1000, "Sequential", 0.000120
1000, "Parallel", 0.172219
1000, "Built-in", 0.000262
1000, "Sequential", 0.000152
1000, "Parallel", 0.066964
1000, "Built-in", 0.000239
1000, "Sequential", 0.000170
1000, "Parallel", 0.158304
1000, "Built-in", 0.000591
1000, "Sequential", 0.000120
1000, "Parallel", 0.071562
1000, "Built-in", 0.000224
1000, "Sequential", 0.000123
1000, "Parallel", 0.165073
1000, "Built-in", 0.004891
1000, "Sequential", 0.000123
1000, "Parallel", 0.107292
1000, "Built-in", 0.000592
1000, "Sequential", 0.004051
1000, "Parallel", 0.135398
1000, "Built-in", 0.000376
1000, "Sequential", 0.000167
1000, "Parallel", 0.149994
1000, "Built-in", 0.000357
1000, "Sequential", 0.000120
1000, "Parallel", 0.076453
1000, "Built-in", 0.000262
1000, "Sequential", 0.000123
1000, "Parallel", 0.089986
1000, "Built-in", 0.000188
1000, "Sequential", 0.000120
1000, "Parallel", 0.093844
1000, "Built-in", 0.000905
1000, "Sequential", 0.000180
1000, "Parallel", 0.117656
1000, "Built-in", 0.000235
1000, "Sequential", 0.000116
1000, "Parallel", 0.055935
1000, "Built-in", 0.000221
1000, "Sequential", 0.003105
1000, "Parallel", 0.124268
1000, "Built-in", 0.000211
1000, "Sequential", 0.000161
1000, "Parallel", 0.040602
1000, "Built-in", 0.000192
1000, "Sequential", 0.000222
1000, "Parallel", 0.104697
1000, "Built-in", 0.000218
1000, "Sequential", 0.000128
1000, "Parallel", 0.094517
1000, "Built-in", 0.000497
1000, "Sequential", 0.000135
1000, "Parallel", 0.116107
1000, "Built-in", 0.000479
1000, "Sequential", 0.000115
1000, "Parallel", 0.070128
1000, "Built-in", 0.000199
1000, "Sequential", 0.000136
1000, "Parallel", 0.050985
1000, "Built-in", 0.000313
1000, "Sequential", 0.003906
1000, "Parallel", 0.172737
1000, "Built-in", 0.020863
1000, "Sequential", 0.000135
1000, "Parallel", 0.191110
1000, "Built-in", 0.000418
1000, "Sequential", 0.000472
1000, "Parallel", 0.345166
1000, "Built-in", 0.000283
1000, "Sequential", 0.000148
1000, "Parallel", 0.196492
1000, "Built-in", 0.000242
1000, "Sequential", 0.000116
1000, "Parallel", 0.120758
1000, "Built-in", 0.000913
1000, "Sequential", 0.000122
1000, "Parallel", 0.086979
1000, "Built-in", 0.000210
1000, "Sequential", 0.000122
1000, "Parallel", 0.084940
1000, "Built-in", 0.000207
1000, "Sequential", 0.000189
1000, "Parallel", 0.095278
1000, "Built-in", 0.000344
1000, "Sequential", 0.002365
1000, "Parallel", 0.159705
1000, "Built-in", 0.001589
1000, "Sequential", 0.000122
1000, "Parallel", 0.151539
1000, "Built-in", 0.000526
1000, "Sequential", 0.000164
1000, "Parallel", 0.048913
1000, "Built-in", 0.000302
1000, "Sequential", 0.000280
1000, "Parallel", 0.185830
1000, "Built-in", 0.000582
1000, "Sequential", 0.004903
1000, "Parallel", 0.147300
1000, "Built-in", 0.000247
1000, "Sequential", 0.000182
1000, "Parallel", 0.169931
1000, "Built-in", 0.000294
1000, "Sequential", 0.000133
1000, "Parallel", 0.197656
1000, "Built-in", 0.000364
1000, "Sequential", 0.000146
1000, "Parallel", 0.091303
1000, "Built-in", 0.000338
1000, "Sequential", 0.000129
1000, "Parallel", 0.172985
1000, "Built-in", 0.000201
1000, "Sequential", 0.000118
1000, "Parallel", 0.154803
1000, "Built-in", 0.000204
1000, "Sequential", 0.001189
1000, "Parallel", 0.129183
1000, "Built-in", 0.000452
1000, "Sequential", 0.000129
1000, "Parallel", 0.100701
1000, "Built-in", 0.000243
1000, "Sequential", 0.000144
1000, "Parallel", 0.134646
1000, "Built-in", 0.000219
1000, "Sequential", 0.000117
1000, "Parallel", 0.067712
1000, "Built-in", 0.000293
10000, "Sequential", 0.005211
10000, "Parallel", 0.330471
10000, "Built-in", 0.006147
10000, "Sequential", 0.002670
10000, "Parallel", 0.200726
10000, "Built-in", 0.001881
10000, "Sequential", 0.006708
10000, "Parallel", 0.189112
10000, "Built-in", 0.012013
10000, "Sequential", 0.001624
10000, "Parallel", 0.558556
10000, "Built-in", 0.001945
10000, "Sequential", 0.007179
10000, "Parallel", 0.560121
10000, "Built-in", 0.010873
10000, "Sequential", 0.002428
10000, "Parallel", 0.155561
10000, "Built-in", 0.001584
10000, "Sequential", 0.005664
10000, "Parallel", 0.112949
10000, "Built-in", 0.002113
10000, "Sequential", 0.006726
10000, "Parallel", 0.129267
10000, "Built-in", 0.007815
10000, "Sequential", 0.011555
10000, "Parallel", 0.292941
10000, "Built-in", 0.007475
10000, "Sequential", 0.006355
10000, "Parallel", 0.282957
10000, "Built-in", 0.002424
10000, "Sequential", 0.001620
10000, "Parallel", 0.442870
10000, "Built-in", 0.002929
10000, "Sequential", 0.002372
10000, "Parallel", 0.414153
10000, "Built-in", 0.002030
10000, "Sequential", 0.009710
10000, "Parallel", 0.608329
10000, "Built-in", 0.007762
10000, "Sequential", 0.012057
10000, "Parallel", 0.613970
10000, "Built-in", 0.002353
10000, "Sequential", 0.022529
10000, "Parallel", 0.364944
10000, "Built-in", 0.001760
10000, "Sequential", 0.006432
10000, "Parallel", 0.346116
10000, "Built-in", 0.002159
10000, "Sequential", 0.002007
10000, "Parallel", 0.274659
10000, "Built-in", 0.002706
10000, "Sequential", 0.002059
10000, "Parallel", 0.289305
10000, "Built-in", 0.001910
10000, "Sequential", 0.001813
10000, "Parallel", 0.279130
10000, "Built-in", 0.003212
10000, "Sequential", 0.001809
10000, "Parallel", 0.435055
10000, "Built-in", 0.001753
10000, "Sequential", 0.008985
10000, "Parallel", 0.242680
10000, "Built-in", 0.008531
10000, "Sequential", 0.013001
10000, "Parallel", 0.233236
10000, "Built-in", 0.005614
10000, "Sequential", 0.001910
10000, "Parallel", 0.340822
10000, "Built-in", 0.023449
10000, "Sequential", 0.001782
10000, "Parallel", 0.373116
10000, "Built-in", 0.003336
10000, "Sequential", 0.001905
10000, "Parallel", 0.344695
10000, "Built-in", 0.001674
10000, "Sequential", 0.001892
10000, "Parallel", 0.630360
10000, "Built-in", 0.002548
10000, "Sequential", 0.013543
10000, "Parallel", 0.302620
10000, "Built-in", 0.001955
10000, "Sequential", 0.005968
10000, "Parallel", 0.278299
10000, "Built-in", 0.007134
10000, "Sequential", 0.007375
10000, "Parallel", 0.311164
10000, "Built-in", 0.002482
10000, "Sequential", 0.002341
10000, "Parallel", 0.153762
10000, "Built-in", 0.002159
10000, "Sequential", 0.001680
10000, "Parallel", 0.179175
10000, "Built-in", 0.002197
10000, "Sequential", 0.002571
10000, "Parallel", 0.290270
10000, "Built-in", 0.003398
10000, "Sequential", 0.007994
10000, "Parallel", 0.168944
10000, "Built-in", 0.001569
10000, "Sequential", 0.009051
10000, "Parallel", 0.324886
10000, "Built-in", 0.008543
10000, "Sequential", 0.007243
10000, "Parallel", 0.411755
10000, "Built-in", 0.016211
10000, "Sequential", 0.006108
10000, "Parallel", 0.396313
10000, "Built-in", 0.001934
10000, "Sequential", 0.007610
10000, "Parallel", 0.482807
10000, "Built-in", 0.003990
10000, "Sequential", 0.002245
10000, "Parallel", 0.604075
10000, "Built-in", 0.019209
10000, "Sequential", 0.002361
10000, "Parallel", 0.674627
10000, "Built-in", 0.001601
10000, "Sequential", 0.012688
10000, "Parallel", 0.327839
10000, "Built-in", 0.001942
10000, "Sequential", 0.001556
10000, "Parallel", 0.299775
10000, "Built-in", 0.011354
10000, "Sequential", 0.015321
10000, "Parallel", 0.208708
10000, "Built-in", 0.006853
10000, "Sequential", 0.004259
10000, "Parallel", 0.370599
10000, "Built-in", 0.014488
10000, "Sequential", 0.008761
10000, "Parallel", 0.434189
10000, "Built-in", 0.002269
10000, "Sequential", 0.002363
10000, "Parallel", 0.213402
10000, "Built-in", 0.007616
10000, "Sequential", 0.006094
10000, "Parallel", 0.507519
10000, "Built-in", 0.002904
10000, "Sequential", 0.012596
10000, "Parallel", 0.875982
10000, "Built-in", 0.009849
10000, "Sequential", 0.011504
10000, "Parallel", 0.328174
10000, "Built-in", 0.002153
10000, "Sequential", 0.018946
10000, "Parallel", 0.205152
10000, "Built-in", 0.001563
10000, "Sequential", 0.002541
10000, "Parallel", 0.312901
10000, "Built-in", 0.001821
100000, "Sequential", 0.060965
100000, "Parallel", 0.675118
100000, "Built-in", 0.086999
100000, "Sequential", 0.083077
100000, "Parallel", 0.594252
100000, "Built-in", 0.065809
100000, "Sequential", 0.076507
100000, "Parallel", 0.617558
100000, "Built-in", 0.110616
100000, "Sequential", 0.128801
100000, "Parallel", 0.871704
100000, "Built-in", 0.066632
100000, "Sequential", 0.065931
100000, "Parallel", 0.481106
100000, "Built-in", 0.080665
100000, "Sequential", 0.078376
100000, "Parallel", 0.607359
100000, "Built-in", 0.119291
100000, "Sequential", 0.064479
100000, "Parallel", 0.411440
100000, "Built-in", 0.059058
100000, "Sequential", 0.083032
100000, "Parallel", 0.601637
100000, "Built-in", 0.082478
100000, "Sequential", 0.082278
100000, "Parallel", 0.762770
100000, "Built-in", 0.068265
100000, "Sequential", 0.073144
100000, "Parallel", 0.382142
100000, "Built-in", 0.079326
100000, "Sequential", 0.068008
100000, "Parallel", 0.576287
100000, "Built-in", 0.070537
100000, "Sequential", 0.053804
100000, "Parallel", 0.563867
100000, "Built-in", 0.070824
100000, "Sequential", 0.078471
100000, "Parallel", 0.517850
100000, "Built-in", 0.090556
100000, "Sequential", 0.062246
100000, "Parallel", 0.658252
100000, "Built-in", 0.079291
100000, "Sequential", 0.070741
100000, "Parallel", 0.422367
100000, "Built-in", 0.093533
100000, "Sequential", 0.065319
100000, "Parallel", 0.670959
100000, "Built-in", 0.065688
100000, "Sequential", 0.074880
100000, "Parallel", 0.504606
100000, "Built-in", 0.080861
100000, "Sequential", 0.097550
100000, "Parallel", 0.778792
100000, "Built-in", 0.064230
100000, "Sequential", 0.070490
100000, "Parallel", 0.978701
100000, "Built-in", 0.058669
100000, "Sequential", 0.070642
100000, "Parallel", 0.610018
100000, "Built-in", 0.055782
100000, "Sequential", 0.071036
100000, "Parallel", 0.681594
100000, "Built-in", 0.079751
100000, "Sequential", 0.058444
100000, "Parallel", 0.453425
100000, "Built-in", 0.063130
100000, "Sequential", 0.076780
100000, "Parallel", 0.543172
100000, "Built-in", 0.082144
100000, "Sequential", 0.084475
100000, "Parallel", 1.007002
100000, "Built-in", 0.067332
100000, "Sequential", 0.055762
100000, "Parallel", 0.442600
100000, "Built-in", 0.063646
100000, "Sequential", 0.082100
100000, "Parallel", 0.644646
100000, "Built-in", 0.082640
100000, "Sequential", 0.048719
100000, "Parallel", 0.482506
100000, "Built-in", 0.060496
100000, "Sequential", 0.057687
100000, "Parallel", 0.608831
100000, "Built-in", 0.074735
100000, "Sequential", 0.058995
100000, "Parallel", 0.504078
100000, "Built-in", 0.085538
100000, "Sequential", 0.108683
100000, "Parallel", 0.572930
100000, "Built-in", 0.081435
100000, "Sequential", 0.085947
100000, "Parallel", 0.372046
100000, "Built-in", 0.060817
100000, "Sequential", 0.116327
100000, "Parallel", 0.395179
100000, "Built-in", 0.069362
100000, "Sequential", 0.063644
100000, "Parallel", 0.513673
100000, "Built-in", 0.065466
100000, "Sequential", 0.062017
100000, "Parallel", 0.564764
100000, "Built-in", 0.058901
100000, "Sequential", 0.091394
100000, "Parallel", 0.713598
100000, "Built-in", 0.117112
100000, "Sequential", 0.081703
100000, "Parallel", 0.516049
100000, "Built-in", 0.071706
100000, "Sequential", 0.062731
100000, "Parallel", 0.480114
100000, "Built-in", 0.082899
100000, "Sequential", 0.101776
100000, "Parallel", 0.654038
100000, "Built-in", 0.053283
100000, "Sequential", 0.064889
100000, "Parallel", 0.396873
100000, "Built-in", 0.074692
100000, "Sequential", 0.084303
100000, "Parallel", 0.547968
100000, "Built-in", 0.089314
100000, "Sequential", 0.086232
100000, "Parallel", 0.593919
100000, "Built-in", 0.069488
100000, "Sequential", 0.092166
100000, "Parallel", 0.373508
100000, "Built-in", 0.065591
100000, "Sequential", 0.061069
100000, "Parallel", 0.484623
100000, "Built-in", 0.059571
100000, "Sequential", 0.084424
100000, "Parallel", 0.549732
100000, "Built-in", 0.077994
100000, "Sequential", 0.053037
100000, "Parallel", 0.817612
100000, "Built-in", 0.065501
100000, "Sequential", 0.068792
100000, "Parallel", 0.467375
100000, "Built-in", 0.074619
100000, "Sequential", 0.071289
100000, "Parallel", 0.757377
100000, "Built-in", 0.052781
100000, "Sequential", 0.064069
100000, "Parallel", 0.601115
100000, "Built-in", 0.064052
100000, "Sequential", 0.069475
100000, "Parallel", 0.366119
100000, "Built-in", 0.070854
100000, "Sequential", 0.086803
100000, "Parallel", 0.342545
100000, "Built-in", 0.108921
1000000, "Sequential", 1.078705
1000000, "Parallel", 1.715354
1000000, "Built-in", 0.904972
1000000, "Sequential", 0.784808
1000000, "Parallel", 1.475718
1000000, "Built-in", 0.873322
1000000, "Sequential", 0.832810
1000000, "Parallel", 1.276419
1000000, "Built-in", 0.981233
1000000, "Sequential", 0.945216
1000000, "Parallel", 1.348254
1000000, "Built-in", 1.028209
1000000, "Sequential", 0.821280
1000000, "Parallel", 1.287647
1000000, "Built-in", 0.956705
1000000, "Sequential", 0.973869
1000000, "Parallel", 1.375836
1000000, "Built-in", 0.847209
1000000, "Sequential", 1.059160
1000000, "Parallel", 1.408329
1000000, "Built-in", 0.829611
1000000, "Sequential", 0.855796
1000000, "Parallel", 1.503922
1000000, "Built-in", 0.884110
1000000, "Sequential", 0.849054
1000000, "Parallel", 1.428212
1000000, "Built-in", 0.972493
1000000, "Sequential", 1.008378
1000000, "Parallel", 1.437178
1000000, "Built-in", 1.007582
1000000, "Sequential", 0.848819
1000000, "Parallel", 1.408735
1000000, "Built-in", 0.914906
1000000, "Sequential", 1.432920
1000000, "Parallel", 1.564893
1000000, "Built-in", 1.353923
1000000, "Sequential", 1.112892
1000000, "Parallel", 1.466910
1000000, "Built-in", 0.930905
1000000, "Sequential", 1.086833
1000000, "Parallel", 1.431473
1000000, "Built-in", 1.157545
1000000, "Sequential", 1.117615
1000000, "Parallel", 1.389019
1000000, "Built-in", 1.037644
1000000, "Sequential", 1.475027
1000000, "Parallel", 0.851689
1000000, "Built-in", 1.531436
1000000, "Sequential", 1.485762
1000000, "Parallel", 1.714942
1000000, "Built-in", 1.047957
1000000, "Sequential", 0.671932
1000000, "Parallel", 0.701951
1000000, "Built-in", 0.398463
1000000, "Sequential", 0.370329
1000000, "Parallel", 0.583332
1000000, "Built-in", 0.369996
1000000, "Sequential", 0.375979
1000000, "Parallel", 0.689410
1000000, "Built-in", 0.965974
1000000, "Sequential", 1.092898
1000000, "Parallel", 1.088991
1000000, "Built-in", 0.557057
1000000, "Sequential", 0.439466
1000000, "Parallel", 0.524756
1000000, "Built-in", 1.024570
1000000, "Sequential", 1.254522
1000000, "Parallel", 2.913189
1000000, "Built-in", 1.300790
1000000, "Sequential", 0.669332
1000000, "Parallel", 0.557065
1000000, "Built-in", 0.414760
1000000, "Sequential", 0.332550
1000000, "Parallel", 0.652404
1000000, "Built-in", 0.403486
1000000, "Sequential", 0.376969
1000000, "Parallel", 1.535137
1000000, "Built-in", 0.450435
1000000, "Sequential", 0.438338
1000000, "Parallel", 0.548143
1000000, "Built-in", 0.372374
1000000, "Sequential", 0.428034
1000000, "Parallel", 0.670944
1000000, "Built-in", 0.530395
1000000, "Sequential", 0.509110
1000000, "Parallel", 0.584756
1000000, "Built-in", 0.392911
1000000, "Sequential", 0.369631
1000000, "Parallel", 0.505931
1000000, "Built-in", 0.362238
1000000, "Sequential", 0.419036
1000000, "Parallel", 0.611488
1000000, "Built-in", 0.385599
1000000, "Sequential", 0.334718
1000000, "Parallel", 0.553245
1000000, "Built-in", 0.458656
1000000, "Sequential", 0.348561
1000000, "Parallel", 0.519264
1000000, "Built-in", 0.333799
1000000, "Sequential", 0.348570
1000000, "Parallel", 0.652119
1000000, "Built-in", 0.402946
1000000, "Sequential", 0.390435
1000000, "Parallel", 0.561291
1000000, "Built-in", 0.392621
1000000, "Sequential", 0.359852
1000000, "Parallel", 0.876696
1000000, "Built-in", 0.402177
1000000, "Sequential", 0.444996
1000000, "Parallel", 0.544943
1000000, "Built-in", 0.383216
1000000, "Sequential", 0.497559
1000000, "Parallel", 0.571615
1000000, "Built-in", 0.418594
1000000, "Sequential", 0.413950
1000000, "Parallel", 0.710275
1000000, "Built-in", 0.702845
1000000, "Sequential", 0.394133
1000000, "Parallel", 0.564297
1000000, "Built-in", 0.410610
1000000, "Sequential", 0.431532
1000000, "Parallel", 0.747640
1000000, "Built-in", 0.516410
1000000, "Sequential", 0.708479
1000000, "Parallel", 0.963966
1000000, "Built-in", 0.407817
1000000, "Sequential", 0.413982
1000000, "Parallel", 0.649422
1000000, "Built-in", 0.531706
1000000, "Sequential", 0.473996
1000000, "Parallel", 0.724736
1000000, "Built-in", 0.390935
1000000, "Sequential", 0.525054
1000000, "Parallel", 0.582414
1000000, "Built-in", 0.374629
1000000, "Sequential", 0.445422
1000000, "Parallel", 0.606288
1000000, "Built-in", 0.529933
1000000, "Sequential", 0.397883
1000000, "Parallel", 0.616141
1000000, "Built-in", 0.334144
1000000, "Sequential", 0.409680
1000000, "Parallel", 0.833977
1000000, "Built-in", 0.527392
1000000, "Sequential", 0.588811
1000000, "Parallel", 0.604164
1000000, "Built-in", 0.381558
1000000, "Sequential", 0.455103
1000000, "Parallel", 0.569429
1000000, "Built-in", 0.424654
