Size, Type, Time
10000, "Sequential", 0.001759
10000, "Parallel", 0.187282
10000, "Built-in", 0.001537
10000, "Sequential", 0.002201
10000, "Parallel", 0.078123
10000, "Built-in", 0.001553
10000, "Sequential", 0.001971
10000, "Parallel", 0.098710
10000, "Built-in", 0.003450
10000, "Sequential", 0.002061
10000, "Parallel", 0.094962
10000, "Built-in", 0.001837
10000, "Sequential", 0.003502
10000, "Parallel", 0.158761
10000, "Built-in", 0.001727
10000, "Sequential", 0.001766
10000, "Parallel", 0.095821
10000, "Built-in", 0.001805
10000, "Sequential", 0.003729
10000, "Parallel", 0.138472
10000, "Built-in", 0.001547
10000, "Sequential", 0.001909
10000, "Parallel", 0.135881
10000, "Built-in", 0.001657
10000, "Sequential", 0.001688
10000, "Parallel", 0.081644
10000, "Built-in", 0.001634
10000, "Sequential", 0.001859
10000, "Parallel", 0.159131
10000, "Built-in", 0.004994
10000, "Sequential", 0.002287
10000, "Parallel", 0.075853
10000, "Built-in", 0.001976
10000, "Sequential", 0.007318
10000, "Parallel", 0.153980
10000, "Built-in", 0.002163
10000, "Sequential", 0.002359
10000, "Parallel", 0.304742
10000, "Built-in", 0.004186
10000, "Sequential", 0.001727
10000, "Parallel", 0.150760
10000, "Built-in", 0.010562
10000, "Sequential", 0.002529
10000, "Parallel", 0.118484
10000, "Built-in", 0.004667
10000, "Sequential", 0.002842
10000, "Parallel", 0.306810
10000, "Built-in", 0.003262
10000, "Sequential", 0.001633
10000, "Parallel", 0.195770
10000, "Built-in", 0.002273
10000, "Sequential", 0.001810
10000, "Parallel", 0.136795
10000, "Built-in", 0.006513
10000, "Sequential", 0.003846
10000, "Parallel", 0.099567
10000, "Built-in", 0.001978
10000, "Sequential", 0.001685
10000, "Parallel", 0.161316
10000, "Built-in", 0.003287
10000, "Sequential", 0.001746
10000, "Parallel", 0.068811
10000, "Built-in", 0.001818
10000, "Sequential", 0.002033
10000, "Parallel", 0.134969
10000, "Built-in", 0.002305
10000, "Sequential", 0.003326
10000, "Parallel", 0.109407
10000, "Built-in", 0.001617
10000, "Sequential", 0.002229
10000, "Parallel", 0.101474
10000, "Built-in", 0.006099
10000, "Sequential", 0.002125
10000, "Parallel", 0.178053
10000, "Built-in", 0.001589
10000, "Sequential", 0.002127
10000, "Parallel", 0.194054
10000, "Built-in", 0.002017
10000, "Sequential", 0.002158
10000, "Parallel", 0.133068
10000, "Built-in", 0.011429
10000, "Sequential", 0.002019
10000, "Parallel", 0.117725
10000, "Built-in", 0.012949
10000, "Sequential", 0.001962
10000, "Parallel", 0.109824
10000, "Built-in", 0.001551
10000, "Sequential", 0.008784
10000, "Parallel", 0.103412
10000, "Built-in", 0.002105
10000, "Sequential", 0.001671
10000, "Parallel", 0.163357
10000, "Built-in", 0.007921
10000, "Sequential", 0.001695
10000, "Parallel", 0.098888
10000, "Built-in", 0.001698
10000, "Sequential", 0.002671
10000, "Parallel", 0.118816
10000, "Built-in", 0.002317
10000, "Sequential", 0.001685
10000, "Parallel", 0.091575
10000, "Built-in", 0.002919
10000, "Sequential", 0.001944
10000, "Parallel", 0.135388
10000, "Built-in", 0.002791
10000, "Sequential", 0.004836
10000, "Parallel", 0.120787
10000, "Built-in", 0.004436
10000, "Sequential", 0.002429
10000, "Parallel", 0.129271
10000, "Built-in", 0.006364
10000, "Sequential", 0.002150
10000, "Parallel", 0.252629
10000, "Built-in", 0.004227
10000, "Sequential", 0.004422
10000, "Parallel", 0.175343
10000, "Built-in", 0.001777
10000, "Sequential", 0.002263
10000, "Parallel", 0.084892
10000, "Built-in", 0.005972
10000, "Sequential", 0.001905
10000, "Parallel", 0.115179
10000, "Built-in", 0.001569
100000, "Sequential", 0.026476
100000, "Parallel", 0.198103
100000, "Built-in", 0.031552
100000, "Sequential", 0.022827
100000, "Parallel", 0.242746
100000, "Built-in", 0.025592
100000, "Sequential", 0.033866
100000, "Parallel", 0.302101
100000, "Built-in", 0.031849
100000, "Sequential", 0.029592
100000, "Parallel", 0.217606
100000, "Built-in", 0.037155
100000, "Sequential", 0.036350
100000, "Parallel", 0.388654
100000, "Built-in", 0.030659
100000, "Sequential", 0.027510
100000, "Parallel", 0.181851
100000, "Built-in", 0.028681
100000, "Sequential", 0.039313
100000, "Parallel", 0.243243
100000, "Built-in", 0.032473
100000, "Sequential", 0.047520
100000, "Parallel", 0.203060
100000, "Built-in", 0.029918
100000, "Sequential", 0.030266
100000, "Parallel", 0.108510
100000, "Built-in", 0.035834
100000, "Sequential", 0.022595
100000, "Parallel", 0.179846
100000, "Built-in", 0.041007
100000, "Sequential", 0.028132
100000, "Parallel", 0.143867
100000, "Built-in", 0.031881
100000, "Sequential", 0.030381
100000, "Parallel", 0.267616
100000, "Built-in", 0.055417
100000, "Sequential", 0.044015
100000, "Parallel", 0.211892
100000, "Built-in", 0.046279
100000, "Sequential", 0.051183
100000, "Parallel", 0.162051
100000, "Built-in", 0.030740
100000, "Sequential", 0.032560
100000, "Parallel", 0.175228
100000, "Built-in", 0.035795
100000, "Sequential", 0.033219
100000, "Parallel", 0.296882
100000, "Built-in", 0.042740
100000, "Sequential", 0.035141
100000, "Parallel", 0.234336
100000, "Built-in", 0.037591
100000, "Sequential", 0.024613
100000, "Parallel", 0.257104
100000, "Built-in", 0.034921
100000, "Sequential", 0.024386
100000, "Parallel", 0.163168
100000, "Built-in", 0.022758
100000, "Sequential", 0.039729
100000, "Parallel", 0.167264
100000, "Built-in", 0.027895
100000, "Sequential", 0.036994
100000, "Parallel", 0.247227
100000, "Built-in", 0.025728
100000, "Sequential", 0.047130
100000, "Parallel", 0.475645
100000, "Built-in", 0.035977
100000, "Sequential", 0.023203
100000, "Parallel", 0.317832
100000, "Built-in", 0.035006
100000, "Sequential", 0.025839
100000, "Parallel", 0.274424
100000, "Built-in", 0.057166
100000, "Sequential", 0.047065
100000, "Parallel", 0.225769
100000, "Built-in", 0.031875
100000, "Sequential", 0.027403
100000, "Parallel", 0.232395
100000, "Built-in", 0.025338
100000, "Sequential", 0.029969
100000, "Parallel", 0.235546
100000, "Built-in", 0.050712
100000, "Sequential", 0.035726
100000, "Parallel", 0.235357
100000, "Built-in", 0.038129
100000, "Sequential", 0.028651
100000, "Parallel", 0.184287
100000, "Built-in", 0.034800
100000, "Sequential", 0.035919
100000, "Parallel", 0.199221
100000, "Built-in", 0.045164
100000, "Sequential", 0.024756
100000, "Parallel", 0.163960
100000, "Built-in", 0.032272
100000, "Sequential", 0.026458
100000, "Parallel", 0.213337
100000, "Built-in", 0.032784
100000, "Sequential", 0.026535
100000, "Parallel", 0.217681
100000, "Built-in", 0.035845
100000, "Sequential", 0.029038
100000, "Parallel", 0.195851
100000, "Built-in", 0.033089
100000, "Sequential", 0.039670
100000, "Parallel", 0.185621
100000, "Built-in", 0.034738
100000, "Sequential", 0.022939
100000, "Parallel", 0.235041
100000, "Built-in", 0.033523
100000, "Sequential", 0.034718
100000, "Parallel", 0.198985
100000, "Built-in", 0.033208
100000, "Sequential", 0.039099
100000, "Parallel", 0.530251
100000, "Built-in", 0.054203
100000, "Sequential", 0.027088
100000, "Parallel", 0.369137
100000, "Built-in", 0.034624
100000, "Sequential", 0.033147
100000, "Parallel", 0.385932
100000, "Built-in", 0.033206
100000, "Sequential", 0.037509
100000, "Parallel", 0.200405
100000, "Built-in", 0.032054
100000, "Sequential", 0.028084
100000, "Parallel", 0.406136
100000, "Built-in", 0.045067
100000, "Sequential", 0.026501
100000, "Parallel", 0.295967
100000, "Built-in", 0.026627
100000, "Sequential", 0.039275
100000, "Parallel", 0.313833
100000, "Built-in", 0.024480
100000, "Sequential", 0.039298
100000, "Parallel", 0.272568
100000, "Built-in", 0.032372
100000, "Sequential", 0.026225
100000, "Parallel", 0.233237
100000, "Built-in", 0.037892
100000, "Sequential", 0.031438
100000, "Parallel", 0.153655
100000, "Built-in", 0.026227
100000, "Sequential", 0.044976
100000, "Parallel", 0.204239
100000, "Built-in", 0.052229
100000, "Sequential", 0.029614
100000, "Parallel", 0.212687
100000, "Built-in", 0.023966
100000, "Sequential", 0.030148
100000, "Parallel", 0.166468
100000, "Built-in", 0.034657
1000000, "Sequential", 0.449742
1000000, "Parallel", 0.675067
1000000, "Built-in", 0.445848
1000000, "Sequential", 0.491929
1000000, "Parallel", 0.689605
1000000, "Built-in", 0.419942
1000000, "Sequential", 0.494341
1000000, "Parallel", 0.558468
1000000, "Built-in", 0.378996
1000000, "Sequential", 0.372348
1000000, "Parallel", 0.693068
1000000, "Built-in", 0.396475
1000000, "Sequential", 0.371058
1000000, "Parallel", 0.570350
1000000, "Built-in", 0.483157
1000000, "Sequential", 0.382567
1000000, "Parallel", 0.530915
1000000, "Built-in", 0.395368
1000000, "Sequential", 0.356113
1000000, "Parallel", 0.632493
1000000, "Built-in", 0.516037
1000000, "Sequential", 0.381472
1000000, "Parallel", 0.742261
1000000, "Built-in", 0.394884
1000000, "Sequential", 0.370331
1000000, "Parallel", 0.590791
1000000, "Built-in", 0.372133
1000000, "Sequential", 0.378057
1000000, "Parallel", 0.532001
1000000, "Built-in", 0.366135
1000000, "Sequential", 0.403107
1000000, "Parallel", 0.888541
1000000, "Built-in", 0.380450
1000000, "Sequential", 0.368482
1000000, "Parallel", 0.606547
1000000, "Built-in", 0.370969
1000000, "Sequential", 0.331669
1000000, "Parallel", 0.525809
1000000, "Built-in", 0.372261
1000000, "Sequential", 0.477664
1000000, "Parallel", 0.590732
1000000, "Built-in", 0.480153
1000000, "Sequential", 0.363410
1000000, "Parallel", 0.518361
1000000, "Built-in", 0.397359
1000000, "Sequential", 0.362212
1000000, "Parallel", 0.508206
1000000, "Built-in", 0.490391
1000000, "Sequential", 0.383638
1000000, "Parallel", 0.506601
1000000, "Built-in", 0.365532
1000000, "Sequential", 0.416504
1000000, "Parallel", 0.629607
1000000, "Built-in", 0.353709
1000000, "Sequential", 0.357847
1000000, "Parallel", 0.557355
1000000, "Built-in", 0.512160
1000000, "Sequential", 0.402585
1000000, "Parallel", 0.548640
1000000, "Built-in", 0.514373
1000000, "Sequential", 0.388009
1000000, "Parallel", 0.704116
1000000, "Built-in", 0.393272
1000000, "Sequential", 0.427532
1000000, "Parallel", 0.669722
1000000, "Built-in", 0.370398
1000000, "Sequential", 0.342659
1000000, "Parallel", 0.561204
1000000, "Built-in", 0.362374
1000000, "Sequential", 0.351501
1000000, "Parallel", 0.544490
1000000, "Built-in", 0.360184
1000000, "Sequential", 0.629734
1000000, "Parallel", 0.699360
1000000, "Built-in", 0.367523
1000000, "Sequential", 0.364027
1000000, "Parallel", 0.603768
1000000, "Built-in", 0.356606
1000000, "Sequential", 0.320434
1000000, "Parallel", 0.552390
1000000, "Built-in", 0.485384
1000000, "Sequential", 0.362705
1000000, "Parallel", 0.714595
1000000, "Built-in", 0.367865
1000000, "Sequential", 0.379437
1000000, "Parallel", 0.560204
1000000, "Built-in", 0.386079
1000000, "Sequential", 0.372519
1000000, "Parallel", 0.649460
1000000, "Built-in", 0.393624
1000000, "Sequential", 0.358611
1000000, "Parallel", 0.597905
1000000, "Built-in", 0.496200
1000000, "Sequential", 0.360901
1000000, "Parallel", 0.576028
1000000, "Built-in", 0.385183
1000000, "Sequential", 0.382165
1000000, "Parallel", 0.689598
1000000, "Built-in", 0.406643
1000000, "Sequential", 0.387949
1000000, "Parallel", 0.533983
1000000, "Built-in", 0.411007
1000000, "Sequential", 0.502641
1000000, "Parallel", 0.659115
1000000, "Built-in", 0.515419
1000000, "Sequential", 0.376848
1000000, "Parallel", 0.581430
1000000, "Built-in", 0.440114
1000000, "Sequential", 0.446951
1000000, "Parallel", 0.594371
1000000, "Built-in", 0.365085
1000000, "Sequential", 0.357345
1000000, "Parallel", 0.904745
1000000, "Built-in", 0.429846
1000000, "Sequential", 0.386689
1000000, "Parallel", 0.587648
1000000, "Built-in", 0.372577
1000000, "Sequential", 0.370667
1000000, "Parallel", 0.498104
1000000, "Built-in", 0.385150
1000000, "Sequential", 0.414174
1000000, "Parallel", 0.757569
1000000, "Built-in", 0.486659
1000000, "Sequential", 0.367281
1000000, "Parallel", 0.616709
1000000, "Built-in", 0.353144
1000000, "Sequential", 0.377900
1000000, "Parallel", 0.581722
1000000, "Built-in", 0.499185
1000000, "Sequential", 0.405700
1000000, "Parallel", 0.567255
1000000, "Built-in", 0.390175
1000000, "Sequential", 0.468896
1000000, "Parallel", 0.618321
1000000, "Built-in", 0.382465
1000000, "Sequential", 0.368720
1000000, "Parallel", 0.723549
1000000, "Built-in", 0.390038
1000000, "Sequential", 0.372529
1000000, "Parallel", 0.562701
1000000, "Built-in", 0.381236
1000000, "Sequential", 0.362375
1000000, "Parallel", 0.727868
1000000, "Built-in", 0.417992
1000000, "Sequential", 0.418032
1000000, "Parallel", 0.700001
1000000, "Built-in", 0.399410
1000000, "Sequential", 0.373247
1000000, "Parallel", 0.599215
1000000, "Built-in", 0.386894
